Record Length,Analog:10000
Sample Interval,5.000000E-04
Vertical Units,V,
Vertical Scale,+1.000000E-01
Vertical Offset,+6.666667E-03
Horizontal Units,s
Horizontal Scale,+5.000000E-01
Model,SDS814X HD
Serial Number,SDS08A0X807112
Software Version,3.8.12.1.1.3.8
Source,CH1
Second,Value
+4.2459197605E+00,+1.875000E-03
+4.2464197605E+00,+4.583334E-03
+4.2469197605E+00,+1.666667E-03
+4.2474197605E+00,-4.166667E-03
+4.2479197605E+00,-5.000000E-03
+4.2484197605E+00,-1.041667E-03
+4.2489197605E+00,+3.958333E-03
+4.2494197605E+00,+3.958333E-03
+4.2499197605E+00,-8.333334E-04
+4.2504197605E+00,-5.625000E-03
+4.2509197605E+00,-4.375000E-03
+4.2514197605E+00,+6.250000E-04
+4.2519197605E+00,+3.750000E-03
+4.2524197605E+00,+2.291667E-03
+4.2529197605E+00,-2.291667E-03
+4.2534197605E+00,-6.666667E-03
+4.2539197605E+00,-2.708333E-03
+4.2544197605E+00,+1.875000E-03
+4.2549197605E+00,+4.791667E-03
+4.2554197605E+00,+1.041667E-03
+4.2559197605E+00,-3.750000E-03
+4.2564197605E+00,-5.416667E-03
+4.2569197605E+00,-4.166667E-04
+4.2574197605E+00,+3.541667E-03
+4.2579197605E+00,+4.166667E-03
+4.2584197605E+00,-2.083333E-04
+4.2589197605E+00,-4.791667E-03
+4.2594197605E+00,-4.166667E-03
+4.2599197605E+00,+0.000000E+00
+4.2604197605E+00,+4.166667E-03
+4.2609197605E+00,+3.333333E-03
+4.2614197605E+00,-2.708333E-03
+4.2619197605E+00,-5.833333E-03
+4.2624197605E+00,-2.708333E-03
+4.2629197605E+00,+2.291667E-03
+4.2634197605E+00,+4.791667E-03
+4.2639197605E+00,+1.041667E-03
+4.2644197605E+00,-4.791667E-03
+4.2649197605E+00,-5.208333E-03
+4.2654197605E+00,-1.250000E-03
+4.2659197605E+00,+4.375000E-03
+4.2664197605E+00,+3.958333E-03
+4.2669197605E+00,+4.166667E-04
+4.2674197605E+00,-5.833333E-03
+4.2679197605E+00,-3.750000E-03
+4.2684197605E+00,+8.333334E-04
+4.2689197605E+00,+4.166667E-03
+4.2694197605E+00,+3.125000E-03
+4.2699197605E+00,-2.916667E-03
+4.2704197605E+00,-6.041667E-03
+4.2709197605E+00,-2.291667E-03
+4.2714197605E+00,+2.291667E-03
+4.2719197605E+00,+4.583334E-03
+4.2724197605E+00,+1.041667E-03
+4.2729197605E+00,-5.208333E-03
+4.2734197605E+00,-5.000000E-03
+4.2739197605E+00,-8.333334E-04
+4.2744197605E+00,+4.583334E-03
+4.2749197605E+00,+3.958333E-03
+4.2754197605E+00,-1.041667E-03
+4.2759197605E+00,-4.791667E-03
+4.2764197605E+00,-4.166667E-03
+4.2769197605E+00,+1.458333E-03
+4.2774197605E+00,+4.166667E-03
+4.2779197605E+00,+1.666667E-03
+4.2784197605E+00,-2.916667E-03
+4.2789197605E+00,-5.416667E-03
+4.2794197605E+00,-2.291667E-03
+4.2799197605E+00,+2.708333E-03
+4.2804197605E+00,+4.375000E-03
+4.2809197605E+00,+1.041667E-03
+4.2814197605E+00,-4.791667E-03
+4.2819197605E+00,-5.625000E-03
+4.2824197605E+00,-6.250000E-04
+4.2829197605E+00,+3.958333E-03
+4.2834197605E+00,+3.958333E-03
+4.2839197605E+00,-8.333334E-04
+4.2844197605E+00,-5.208333E-03
+4.2849197605E+00,-3.958333E-03
+4.2854197605E+00,+1.666667E-03
+4.2859197605E+00,+4.166667E-03
+4.2864197605E+00,+2.500000E-03
+4.2869197605E+00,-4.166667E-03
+4.2874197605E+00,-5.416667E-03
+4.2879197605E+00,-1.458333E-03
+4.2884197605E+00,+2.916667E-03
+4.2889197605E+00,+4.583334E-03
+4.2894197605E+00,+1.041667E-03
+4.2899197605E+00,-4.375000E-03
+4.2904197605E+00,-5.208333E-03
+4.2909197605E+00,-4.166667E-04
+4.2914197605E+00,+4.375000E-03
+4.2919197605E+00,+3.333333E-03
+4.2924197605E+00,-2.083333E-03
+4.2929197605E+00,-6.041667E-03
+4.2934197605E+00,-3.333333E-03
+4.2939197605E+00,+1.250000E-03
+4.2944197605E+00,+5.000000E-03
+4.2949197605E+00,+1.875000E-03
+4.2954197605E+00,-3.541667E-03
+4.2959197605E+00,-5.833333E-03
+4.2964197605E+00,-1.666667E-03
+4.2969197605E+00,+2.916667E-03
+4.2974197605E+00,+3.958333E-03
+4.2979197605E+00,+2.083333E-04
+4.2984197605E+00,-5.000000E-03
+4.2989197605E+00,-5.000000E-03
+4.2994197605E+00,+2.083333E-04
+4.2999197605E+00,+3.958333E-03
+4.3004197605E+00,+3.333333E-03
+4.3009197605E+00,-1.666667E-03
+4.3014197605E+00,-5.625000E-03
+4.3019197605E+00,-2.500000E-03
+4.3024197605E+00,+1.875000E-03
+4.3029197605E+00,+3.958333E-03
+4.3034197605E+00,+1.666667E-03
+4.3039197605E+00,-3.750000E-03
+4.3044197605E+00,-5.208333E-03
+4.3049197605E+00,-1.458333E-03
+4.3054197605E+00,+3.125000E-03
+4.3059197605E+00,+4.166667E-03
+4.3064197605E+00,-2.083333E-04
+4.3069197605E+00,-5.625000E-03
+4.3074197605E+00,-5.000000E-03
+4.3079197605E+00,+4.166667E-04
+4.3084197605E+00,+4.166667E-03
+4.3089197605E+00,+2.916667E-03
+4.3094197605E+00,-2.083333E-03
+4.3099197605E+00,-6.041667E-03
+4.3104197605E+00,-3.125000E-03
+4.3109197605E+00,+1.666667E-03
+4.3114197605E+00,+4.375000E-03
+4.3119197605E+00,+2.083333E-03
+4.3124197605E+00,-3.750000E-03
+4.3129197605E+00,-5.416667E-03
+4.3134197605E+00,-1.250000E-03
+4.3139197605E+00,+3.333333E-03
+4.3144197605E+00,+4.166667E-03
+4.3149197605E+00,+0.000000E+00
+4.3154197605E+00,-5.208333E-03
+4.3159197605E+00,-4.791667E-03
+4.3164197605E+00,+2.083333E-04
+4.3169197605E+00,+3.958333E-03
+4.3174197605E+00,+2.916667E-03
+4.3179197605E+00,-2.500000E-03
+4.3184197605E+00,-5.625000E-03
+4.3189197605E+00,-3.333333E-03
+4.3194197605E+00,+2.916667E-03
+4.3199197605E+00,+4.166667E-03
+4.3204197605E+00,+2.291667E-03
+4.3209197605E+00,-4.166667E-03
+4.3214197605E+00,-5.416667E-03
+4.3219197605E+00,-1.250000E-03
+4.3224197605E+00,+3.125000E-03
+4.3229197605E+00,+4.583334E-03
+4.3234197605E+00,+2.083333E-04
+4.3239197605E+00,-5.000000E-03
+4.3244197605E+00,-4.375000E-03
+4.3249197605E+00,+2.083333E-04
+4.3254197605E+00,+4.166667E-03
+4.3259197605E+00,+3.125000E-03
+4.3264197605E+00,-2.291667E-03
+4.3269197605E+00,-5.833333E-03
+4.3274197605E+00,-3.333333E-03
+4.3279197605E+00,+1.875000E-03
+4.3284197605E+00,+4.375000E-03
+4.3289197605E+00,+1.666667E-03
+4.3294197605E+00,-3.541667E-03
+4.3299197605E+00,-5.625000E-03
+4.3304197605E+00,-6.250000E-04
+4.3309197605E+00,+3.125000E-03
+4.3314197605E+00,+3.958333E-03
+4.3319197605E+00,-2.083333E-04
+4.3324197605E+00,-4.791667E-03
+4.3329197605E+00,-4.375000E-03
+4.3334197605E+00,+2.083333E-04
+4.3339197605E+00,+4.166667E-03
+4.3344197605E+00,+3.333333E-03
+4.3349197605E+00,-3.125000E-03
+4.3354197605E+00,-5.416667E-03
+4.3359197605E+00,-3.333333E-03
+4.3364197605E+00,+2.291667E-03
+4.3369197605E+00,+4.583334E-03
+4.3374197605E+00,+1.666667E-03
+4.3379197605E+00,-4.166667E-03
+4.3384197605E+00,-5.625000E-03
+4.3389197605E+00,-6.250000E-04
+4.3394197605E+00,+4.375000E-03
+4.3399197605E+00,+3.750000E-03
+4.3404197605E+00,+2.083333E-04
+4.3409197605E+00,-5.416667E-03
+4.3414197605E+00,-3.958333E-03
+4.3419197605E+00,+2.083333E-04
+4.3424197605E+00,+5.000000E-03
+4.3429197605E+00,+3.125000E-03
+4.3434197605E+00,-3.125000E-03
+4.3439197605E+00,-5.000000E-03
+4.3444197605E+00,-3.333333E-03
+4.3449197605E+00,+2.708333E-03
+4.3454197605E+00,+4.375000E-03
+4.3459197605E+00,+1.250000E-03
+4.3464197605E+00,-4.583334E-03
+4.3469197605E+00,-4.375000E-03
+4.3474197605E+00,-8.333334E-04
+4.3479197605E+00,+3.541667E-03
+4.3484197605E+00,+4.375000E-03
+4.3489197605E+00,-4.166667E-04
+4.3494197605E+00,-5.833333E-03
+4.3499197605E+00,-4.375000E-03
+4.3504197605E+00,+1.041667E-03
+4.3509197605E+00,+5.000000E-03
+4.3514197605E+00,+2.916667E-03
+4.3519197605E+00,-2.916667E-03
+4.3524197605E+00,-5.416667E-03
+4.3529197605E+00,-2.500000E-03
+4.3534197605E+00,+1.458333E-03
+4.3539197605E+00,+5.208333E-03
+4.3544197605E+00,+8.333334E-04
+4.3549197605E+00,-5.416667E-03
+4.3554197605E+00,-4.791667E-03
+4.3559197605E+00,-4.166667E-04
+4.3564197605E+00,+3.541667E-03
+4.3569197605E+00,+4.791667E-03
+4.3574197605E+00,-1.250000E-03
+4.3579197605E+00,-5.416667E-03
+4.3584197605E+00,-3.541667E-03
+4.3589197605E+00,+1.458333E-03
+4.3594197605E+00,+4.791667E-03
+4.3599197605E+00,+2.916667E-03
+4.3604197605E+00,-2.916667E-03
+4.3609197605E+00,-6.041667E-03
+4.3614197605E+00,-2.083333E-03
+4.3619197605E+00,+2.291667E-03
+4.3624197605E+00,+5.000000E-03
+4.3629197605E+00,+8.333334E-04
+4.3634197605E+00,-5.208333E-03
+4.3639197605E+00,-5.000000E-03
+4.3644197605E+00,-1.041667E-03
+4.3649197605E+00,+3.541667E-03
+4.3654197605E+00,+4.166667E-03
+4.3659197605E+00,-1.250000E-03
+4.3664197605E+00,-5.833333E-03
+4.3669197605E+00,-4.166667E-03
+4.3674197605E+00,+1.250000E-03
+4.3679197605E+00,+4.791667E-03
+4.3684197605E+00,+2.708333E-03
+4.3689197605E+00,-2.916667E-03
+4.3694197605E+00,-5.416667E-03
+4.3699197605E+00,-1.458333E-03
+4.3704197605E+00,+2.500000E-03
+4.3709197605E+00,+5.000000E-03
+4.3714197605E+00,+8.333334E-04
+4.3719197605E+00,-4.791667E-03
+4.3724197605E+00,-5.208333E-03
+4.3729197605E+00,+0.000000E+00
+4.3734197605E+00,+3.958333E-03
+4.3739197605E+00,+4.583334E-03
+4.3744197605E+00,-1.041667E-03
+4.3749197605E+00,-5.416667E-03
+4.3754197605E+00,-3.333333E-03
+4.3759197605E+00,+1.250000E-03
+4.3764197605E+00,+4.791667E-03
+4.3769197605E+00,+2.083333E-03
+4.3774197605E+00,-3.541667E-03
+4.3779197605E+00,-6.041667E-03
+4.3784197605E+00,-1.458333E-03
+4.3789197605E+00,+2.708333E-03
+4.3794197605E+00,+4.791667E-03
+4.3799197605E+00,+4.166667E-04
+4.3804197605E+00,-5.208333E-03
+4.3809197605E+00,-4.791667E-03
+4.3814197605E+00,+2.083333E-04
+4.3819197605E+00,+3.958333E-03
+4.3824197605E+00,+3.750000E-03
+4.3829197605E+00,-1.666667E-03
+4.3834197605E+00,-6.458334E-03
+4.3839197605E+00,-3.750000E-03
+4.3844197605E+00,+2.291667E-03
+4.3849197605E+00,+4.583334E-03
+4.3854197605E+00,+2.291667E-03
+4.3859197605E+00,-3.958333E-03
+4.3864197605E+00,-6.041667E-03
+4.3869197605E+00,-8.333334E-04
+4.3874197605E+00,+2.708333E-03
+4.3879197605E+00,+5.833333E-03
+4.3884197605E+00,+8.333334E-04
+4.3889197605E+00,-5.416667E-03
+4.3894197605E+00,-5.000000E-03
+4.3899197605E+00,-6.250000E-04
+4.3904197605E+00,+4.166667E-03
+4.3909197605E+00,+4.166667E-03
+4.3914197605E+00,-1.666667E-03
+4.3919197605E+00,-5.625000E-03
+4.3924197605E+00,-3.125000E-03
+4.3929197605E+00,+1.458333E-03
+4.3934197605E+00,+5.000000E-03
+4.3939197605E+00,+2.500000E-03
+4.3944197605E+00,-3.958333E-03
+4.3949197605E+00,-5.000000E-03
+4.3954197605E+00,-2.083333E-03
+4.3959197605E+00,+3.541667E-03
+4.3964197605E+00,+5.000000E-03
+4.3969197605E+00,-2.083333E-04
+4.3974197605E+00,-5.000000E-03
+4.3979197605E+00,-4.791667E-03
+4.3984197605E+00,+8.333334E-04
+4.3989197605E+00,+4.583334E-03
+4.3994197605E+00,+3.750000E-03
+4.3999197605E+00,-1.666667E-03
+4.4004197605E+00,-6.041667E-03
+4.4009197605E+00,-3.125000E-03
+4.4014197605E+00,+2.083333E-03
+4.4019197605E+00,+4.791667E-03
+4.4024197605E+00,+2.708333E-03
+4.4029197605E+00,-5.000000E-03
+4.4034197605E+00,-6.041667E-03
+4.4039197605E+00,-1.666667E-03
+4.4044197605E+00,+3.125000E-03
+4.4049197605E+00,+5.208333E-03
+4.4054197605E+00,+2.083333E-04
+4.4059197605E+00,-5.416667E-03
+4.4064197605E+00,-4.375000E-03
+4.4069197605E+00,-2.083333E-04
+4.4074197605E+00,+4.375000E-03
+4.4079197605E+00,+3.333333E-03
+4.4084197605E+00,-2.500000E-03
+4.4089197605E+00,-6.041667E-03
+4.4094197605E+00,-3.125000E-03
+4.4099197605E+00,+1.666667E-03
+4.4104197605E+00,+4.583334E-03
+4.4109197605E+00,+2.291667E-03
+4.4114197605E+00,-4.583334E-03
+4.4119197605E+00,-5.833333E-03
+4.4124197605E+00,-1.250000E-03
+4.4129197605E+00,+3.541667E-03
+4.4134197605E+00,+5.416667E-03
+4.4139197605E+00,+0.000000E+00
+4.4144197605E+00,-6.250000E-03
+4.4149197605E+00,-5.833333E-03
+4.4154197605E+00,+0.000000E+00
+4.4159197605E+00,+4.583334E-03
+4.4164197605E+00,+4.166667E-03
+4.4169197605E+00,-2.500000E-03
+4.4174197605E+00,-6.041667E-03
+4.4179197605E+00,-3.125000E-03
+4.4184197605E+00,+1.875000E-03
+4.4189197605E+00,+5.416667E-03
+4.4194197605E+00,+2.500000E-03
+4.4199197605E+00,-4.375000E-03
+4.4204197605E+00,-5.000000E-03
+4.4209197605E+00,-1.041667E-03
+4.4214197605E+00,+3.541667E-03
+4.4219197605E+00,+5.000000E-03
+4.4224197605E+00,-4.166667E-04
+4.4229197605E+00,-5.833333E-03
+4.4234197605E+00,-5.208333E-03
+4.4239197605E+00,+2.083333E-04
+4.4244197605E+00,+5.416667E-03
+4.4249197605E+00,+4.166667E-03
+4.4254197605E+00,-1.875000E-03
+4.4259197605E+00,-6.041667E-03
+4.4264197605E+00,-2.916667E-03
+4.4269197605E+00,+1.875000E-03
+4.4274197605E+00,+5.625000E-03
+4.4279197605E+00,+1.458333E-03
+4.4284197605E+00,-4.791667E-03
+4.4289197605E+00,-5.833333E-03
+4.4294197605E+00,-1.458333E-03
+4.4299197605E+00,+3.333333E-03
+4.4304197605E+00,+5.416667E-03
+4.4309197605E+00,+0.000000E+00
+4.4314197605E+00,-6.041667E-03
+4.4319197605E+00,-4.583334E-03
+4.4324197605E+00,+4.166667E-04
+4.4329197605E+00,+4.791667E-03
+4.4334197605E+00,+4.375000E-03
+4.4339197605E+00,-2.500000E-03
+4.4344197605E+00,-6.041667E-03
+4.4349197605E+00,-3.333333E-03
+4.4354197605E+00,+2.500000E-03
+4.4359197605E+00,+5.833333E-03
+4.4364197605E+00,+2.500000E-03
+4.4369197605E+00,-5.208333E-03
+4.4374197605E+00,-5.833333E-03
+4.4379197605E+00,-4.166667E-04
+4.4384197605E+00,+3.750000E-03
+4.4389197605E+00,+5.000000E-03
+4.4394197605E+00,-2.083333E-04
+4.4399197605E+00,-6.458334E-03
+4.4404197605E+00,-4.583334E-03
+4.4409197605E+00,+8.333334E-04
+4.4414197605E+00,+5.416667E-03
+4.4419197605E+00,+4.166667E-03
+4.4424197605E+00,-2.500000E-03
+4.4429197605E+00,-6.458334E-03
+4.4434197605E+00,-4.166667E-03
+4.4439197605E+00,+2.500000E-03
+4.4444197605E+00,+6.250000E-03
+4.4449197605E+00,+2.291667E-03
+4.4454197605E+00,-4.375000E-03
+4.4459197605E+00,-6.666667E-03
+4.4464197605E+00,-1.458333E-03
+4.4469197605E+00,+4.375000E-03
+4.4474197605E+00,+5.625000E-03
+4.4479197605E+00,-8.333334E-04
+4.4484197605E+00,-6.041667E-03
+4.4489197605E+00,-4.375000E-03
+4.4494197605E+00,+1.041667E-03
+4.4499197605E+00,+5.208333E-03
+4.4504197605E+00,+3.750000E-03
+4.4509197605E+00,-3.333333E-03
+4.4514197605E+00,-6.458334E-03
+4.4519197605E+00,-2.916667E-03
+4.4524197605E+00,+2.708333E-03
+4.4529197605E+00,+5.416667E-03
+4.4534197605E+00,+1.666667E-03
+4.4539197605E+00,-5.208333E-03
+4.4544197605E+00,-5.833333E-03
+4.4549197605E+00,-6.250000E-04
+4.4554197605E+00,+3.958333E-03
+4.4559197605E+00,+5.000000E-03
+4.4564197605E+00,-1.041667E-03
+4.4569197605E+00,-6.250000E-03
+4.4574197605E+00,-4.791667E-03
+4.4579197605E+00,+6.250000E-04
+4.4584197605E+00,+5.208333E-03
+4.4589197605E+00,+4.166667E-03
+4.4594197605E+00,-3.958333E-03
+4.4599197605E+00,-6.666667E-03
+4.4604197605E+00,-3.125000E-03
+4.4609197605E+00,+2.500000E-03
+4.4614197605E+00,+5.625000E-03
+4.4619197605E+00,+1.666667E-03
+4.4624197605E+00,-5.416667E-03
+4.4629197605E+00,-5.625000E-03
+4.4634197605E+00,-8.333334E-04
+4.4639197605E+00,+3.750000E-03
+4.4644197605E+00,+5.625000E-03
+4.4649197605E+00,-1.041667E-03
+4.4654197605E+00,-6.875000E-03
+4.4659197605E+00,-4.791667E-03
+4.4664197605E+00,+1.250000E-03
+4.4669197605E+00,+5.208333E-03
+4.4674197605E+00,+3.333333E-03
+4.4679197605E+00,-3.750000E-03
+4.4684197605E+00,-6.666667E-03
+4.4689197605E+00,-3.333333E-03
+4.4694197605E+00,+2.291667E-03
+4.4699197605E+00,+5.833333E-03
+4.4704197605E+00,+1.041667E-03
+4.4709197605E+00,-5.000000E-03
+4.4714197605E+00,-5.833333E-03
+4.4719197605E+00,-1.458333E-03
+4.4724197605E+00,+4.583334E-03
+4.4729197605E+00,+5.208333E-03
+4.4734197605E+00,-8.333334E-04
+4.4739197605E+00,-7.083334E-03
+4.4744197605E+00,-4.375000E-03
+4.4749197605E+00,+4.166667E-04
+4.4754197605E+00,+5.625000E-03
+4.4759197605E+00,+3.541667E-03
+4.4764197605E+00,-3.958333E-03
+4.4769197605E+00,-5.833333E-03
+4.4774197605E+00,-2.500000E-03
+4.4779197605E+00,+2.916667E-03
+4.4784197605E+00,+5.625000E-03
+4.4789197605E+00,+1.250000E-03
+4.4794197605E+00,-6.250000E-03
+4.4799197605E+00,-6.041667E-03
+4.4804197605E+00,-1.041667E-03
+4.4809197605E+00,+5.000000E-03
+4.4814197605E+00,+5.208333E-03
+4.4819197605E+00,-1.875000E-03
+4.4824197605E+00,-6.250000E-03
+4.4829197605E+00,-4.791667E-03
+4.4834197605E+00,+1.250000E-03
+4.4839197605E+00,+5.833333E-03
+4.4844197605E+00,+3.333333E-03
+4.4849197605E+00,-3.958333E-03
+4.4854197605E+00,-6.250000E-03
+4.4859197605E+00,-2.916667E-03
+4.4864197605E+00,+3.541667E-03
+4.4869197605E+00,+5.416667E-03
+4.4874197605E+00,+1.041667E-03
+4.4879197605E+00,-5.833333E-03
+4.4884197605E+00,-5.625000E-03
+4.4889197605E+00,-8.333334E-04
+4.4894197605E+00,+4.791667E-03
+4.4899197605E+00,+5.208333E-03
+4.4904197605E+00,-1.458333E-03
+4.4909197605E+00,-6.250000E-03
+4.4914197605E+00,-4.375000E-03
+4.4919197605E+00,+1.458333E-03
+4.4924197605E+00,+5.625000E-03
+4.4929197605E+00,+3.541667E-03
+4.4934197605E+00,-3.541667E-03
+4.4939197605E+00,-6.875000E-03
+4.4944197605E+00,-2.708333E-03
+4.4949197605E+00,+3.333333E-03
+4.4954197605E+00,+5.625000E-03
+4.4959197605E+00,+1.250000E-03
+4.4964197605E+00,-5.208333E-03
+4.4969197605E+00,-5.416667E-03
+4.4974197605E+00,-4.166667E-04
+4.4979197605E+00,+5.000000E-03
+4.4984197605E+00,+5.833333E-03
+4.4989197605E+00,-6.250000E-04
+4.4994197605E+00,-6.875000E-03
+4.4999197605E+00,-4.166667E-03
+4.5004197605E+00,+1.875000E-03
+4.5009197605E+00,+6.458334E-03
+4.5014197605E+00,+3.958333E-03
+4.5019197605E+00,-3.750000E-03
+4.5024197605E+00,-6.041667E-03
+4.5029197605E+00,-2.500000E-03
+4.5034197605E+00,+2.708333E-03
+4.5039197605E+00,+6.458334E-03
+4.5044197605E+00,+8.333334E-04
+4.5049197605E+00,-5.208333E-03
+4.5054197605E+00,-6.041667E-03
+4.5059197605E+00,-4.166667E-04
+4.5064197605E+00,+5.625000E-03
+4.5069197605E+00,+5.208333E-03
+4.5074197605E+00,-1.666667E-03
+4.5079197605E+00,-7.083334E-03
+4.5084197605E+00,-4.583334E-03
+4.5089197605E+00,+1.250000E-03
+4.5094197605E+00,+6.250000E-03
+4.5099197605E+00,+3.541667E-03
+4.5104197605E+00,-4.166667E-03
+4.5109197605E+00,-6.666667E-03
+4.5114197605E+00,-2.708333E-03
+4.5119197605E+00,+3.958333E-03
+4.5124197605E+00,+6.041667E-03
+4.5129197605E+00,+1.458333E-03
+4.5134197605E+00,-5.833333E-03
+4.5139197605E+00,-5.625000E-03
+4.5144197605E+00,+2.083333E-04
+4.5149197605E+00,+5.000000E-03
+4.5154197605E+00,+5.416667E-03
+4.5159197605E+00,-1.875000E-03
+4.5164197605E+00,-7.083334E-03
+4.5169197605E+00,-4.791667E-03
+4.5174197605E+00,+2.291667E-03
+4.5179197605E+00,+6.041667E-03
+4.5184197605E+00,+3.125000E-03
+4.5189197605E+00,-4.791667E-03
+4.5194197605E+00,-6.666667E-03
+4.5199197605E+00,-2.500000E-03
+4.5204197605E+00,+3.958333E-03
+4.5209197605E+00,+6.458334E-03
+4.5214197605E+00,+1.041667E-03
+4.5219197605E+00,-6.875000E-03
+4.5224197605E+00,-5.833333E-03
+4.5229197605E+00,+2.083333E-04
+4.5234197605E+00,+5.208333E-03
+4.5239197605E+00,+5.416667E-03
+4.5244197605E+00,-1.041667E-03
+4.5249197605E+00,-7.083334E-03
+4.5254197605E+00,-4.375000E-03
+4.5259197605E+00,+1.250000E-03
+4.5264197605E+00,+6.250000E-03
+4.5269197605E+00,+3.333333E-03
+4.5274197605E+00,-4.791667E-03
+4.5279197605E+00,-6.458334E-03
+4.5284197605E+00,-1.875000E-03
+4.5289197605E+00,+4.166667E-03
+4.5294197605E+00,+6.458334E-03
+4.5299197605E+00,+2.083333E-04
+4.5304197605E+00,-6.458334E-03
+4.5309197605E+00,-5.625000E-03
+4.5314197605E+00,+2.083333E-04
+4.5319197605E+00,+5.625000E-03
+4.5324197605E+00,+5.000000E-03
+4.5329197605E+00,-2.083333E-03
+4.5334197605E+00,-6.875000E-03
+4.5339197605E+00,-3.750000E-03
+4.5344197605E+00,+1.250000E-03
+4.5349197605E+00,+6.666667E-03
+4.5354197605E+00,+2.708333E-03
+4.5359197605E+00,-5.000000E-03
+4.5364197605E+00,-6.875000E-03
+4.5369197605E+00,-2.708333E-03
+4.5374197605E+00,+4.583334E-03
+4.5379197605E+00,+6.666667E-03
+4.5384197605E+00,+6.250000E-04
+4.5389197605E+00,-6.458334E-03
+4.5394197605E+00,-5.833333E-03
+4.5399197605E+00,-6.250000E-04
+4.5404197605E+00,+5.833333E-03
+4.5409197605E+00,+5.416667E-03
+4.5414197605E+00,-2.916667E-03
+4.5419197605E+00,-7.291667E-03
+4.5424197605E+00,-4.375000E-03
+4.5429197605E+00,+2.083333E-03
+4.5434197605E+00,+6.458334E-03
+4.5439197605E+00,+3.125000E-03
+4.5444197605E+00,-4.791667E-03
+4.5449197605E+00,-7.083334E-03
+4.5454197605E+00,-2.500000E-03
+4.5459197605E+00,+4.583334E-03
+4.5464197605E+00,+7.083334E-03
+4.5469197605E+00,+6.250000E-04
+4.5474197605E+00,-6.458334E-03
+4.5479197605E+00,-5.625000E-03
+4.5484197605E+00,-4.166667E-04
+4.5489197605E+00,+5.416667E-03
+4.5494197605E+00,+5.000000E-03
+4.5499197605E+00,-3.125000E-03
+4.5504197605E+00,-7.500000E-03
+4.5509197605E+00,-4.583334E-03
+4.5514197605E+00,+2.083333E-03
+4.5519197605E+00,+7.083334E-03
+4.5524197605E+00,+2.291667E-03
+4.5529197605E+00,-5.000000E-03
+4.5534197605E+00,-7.083334E-03
+4.5539197605E+00,-2.083333E-03
+4.5544197605E+00,+4.583334E-03
+4.5549197605E+00,+7.083334E-03
+4.5554197605E+00,-8.333334E-04
+4.5559197605E+00,-6.458334E-03
+4.5564197605E+00,-5.416667E-03
+4.5569197605E+00,+0.000000E+00
+4.5574197605E+00,+5.416667E-03
+4.5579197605E+00,+5.833333E-03
+4.5584197605E+00,-2.500000E-03
+4.5589197605E+00,-7.291667E-03
+4.5594197605E+00,-4.166667E-03
+4.5599197605E+00,+2.291667E-03
+4.5604197605E+00,+8.125001E-03
+4.5609197605E+00,+2.708333E-03
+4.5614197605E+00,-5.208333E-03
+4.5619197605E+00,-7.083334E-03
+4.5624197605E+00,-2.291667E-03
+4.5629197605E+00,+4.375000E-03
+4.5634197605E+00,+6.875000E-03
+4.5639197605E+00,+0.000000E+00
+4.5644197605E+00,-6.041667E-03
+4.5649197605E+00,-6.250000E-03
+4.5654197605E+00,-4.166667E-04
+4.5659197605E+00,+7.083334E-03
+4.5664197605E+00,+4.583334E-03
+4.5669197605E+00,-2.708333E-03
+4.5674197605E+00,-7.291667E-03
+4.5679197605E+00,-4.791667E-03
+4.5684197605E+00,+2.500000E-03
+4.5689197605E+00,+6.875000E-03
+4.5694197605E+00,+3.125000E-03
+4.5699197605E+00,-5.416667E-03
+4.5704197605E+00,-6.875000E-03
+4.5709197605E+00,-2.500000E-03
+4.5714197605E+00,+5.000000E-03
+4.5719197605E+00,+6.875000E-03
+4.5724197605E+00,+0.000000E+00
+4.5729197605E+00,-6.041667E-03
+4.5734197605E+00,-6.250000E-03
+4.5739197605E+00,-6.250000E-04
+4.5744197605E+00,+5.833333E-03
+4.5749197605E+00,+5.208333E-03
+4.5754197605E+00,-2.500000E-03
+4.5759197605E+00,-7.708333E-03
+4.5764197605E+00,-4.791667E-03
+4.5769197605E+00,+2.291667E-03
+4.5774197605E+00,+7.500000E-03
+4.5779197605E+00,+3.125000E-03
+4.5784197605E+00,-4.791667E-03
+4.5789197605E+00,-7.916667E-03
+4.5794197605E+00,-1.666667E-03
+4.5799197605E+00,+5.000000E-03
+4.5804197605E+00,+7.083334E-03
+4.5809197605E+00,+2.083333E-04
+4.5814197605E+00,-7.500000E-03
+4.5819197605E+00,-5.833333E-03
+4.5824197605E+00,+2.083333E-04
+4.5829197605E+00,+6.250000E-03
+4.5834197605E+00,+5.833333E-03
+4.5839197605E+00,-2.500000E-03
+4.5844197605E+00,-7.083334E-03
+4.5849197605E+00,-5.000000E-03
+4.5854197605E+00,+2.708333E-03
+4.5859197605E+00,+7.500000E-03
+4.5864197605E+00,+2.916667E-03
+4.5869197605E+00,-4.791667E-03
+4.5874197605E+00,-7.500000E-03
+4.5879197605E+00,-2.500000E-03
+4.5884197605E+00,+5.000000E-03
+4.5889197605E+00,+7.291667E-03
+4.5894197605E+00,+8.333334E-04
+4.5899197605E+00,-7.083334E-03
+4.5904197605E+00,-6.041667E-03
+4.5909197605E+00,-2.083333E-04
+4.5914197605E+00,+6.458334E-03
